typhoon,actual,predicted
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,1
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,1
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,1,1
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,1
haiyan2013,0,0
haiyan2013,1,0
haiyan2013,0,0
haiyan2013,0,0
haiyan2013,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,1
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
jangmi2014,0,0
kalmaegi2014,0,1
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,1
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,1
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kalmaegi2014,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,1
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,1
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,1
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,1,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,1
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,0,0
kammuri2019,1,0
kammuri2019,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,1,0
ketsana2009,0,0
ketsana2009,0,1
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,1,0
ketsana2009,0,0
ketsana2009,0,1
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,1
ketsana2009,0,0
ketsana2009,0,1
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,1
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,1
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,1
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
ketsana2009,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,1,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,1,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,1,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,1,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,1,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,1
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
koppu2015,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,1
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
krosa2013,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,0
linfa2015,0,1
linfa2015,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,1,0
lingling2014,0,0
lingling2014,0,1
lingling2014,0,1
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,1
lingling2014,0,1
lingling2014,0,1
lingling2014,0,0
lingling2014,0,1
lingling2014,0,0
lingling2014,0,0
lingling2014,0,1
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
lingling2014,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,1,0
mangkhut2018,1,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,1,0
mangkhut2018,1,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,1,0
mangkhut2018,1,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,1,0
mangkhut2018,1,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
